 ,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,XStart,YStart,Area/Perim.,Ferets AR,Compactness,Extent,Neighbors,Area Convext Hull,Perim Convext Hull,PoN,PSR,PAR,Poly_Ave,HSR,HAR,Hex_Ave
912,1039,255,0,255,255,255,256.598,1168.981,256.598,1168.981,123.296,239.000,1148.000,33,42,40.986,32.277,93.019,0.859,43.417,264945,255,NaN,NaN,100,264945,252,1148,104.676,33.000,1.270,0.787,0.944,252,1148,8.427,1.316,0.887,0.750,6,1100.500,123.487,20.549,0.972,0.947,9.597,0.896,0.913,9.046
913,372,255,0,255,255,255,426.785,1159.728,426.785,1159.728,74.083,415.000,1148.000,24,23,23.219,20.399,173.902,0.852,25.000,94860,255,NaN,NaN,100,94860,415,1154,163.740,21.766,1.138,0.879,0.922,428,1148,5.021,1.149,0.937,0.674,5,403.500,74.773,14.817,0.992,0.985,9.886,0.909,0.974,9.415
914,1690,255,0,255,255,255,700.464,1170.680,700.464,1170.680,158.610,675.000,1148.000,52,44,49.885,43.135,16.648,0.844,52.773,430950,255,NaN,NaN,100,430950,675,1177,9.819,44.000,1.156,0.865,0.947,696,1148,10.655,1.199,0.930,0.739,7,1784.000,157.225,22.659,0.949,0.906,9.276,0.920,0.967,9.435
915,257,255,0,255,255,255,567.072,1157.411,567.072,1157.411,60.971,558.000,1149.000,17,17,18.461,17.725,94.729,0.869,22.023,65535,255,NaN,NaN,100,65535,558,1151,140.528,17.000,1.041,0.960,0.955,563,1149,4.215,1.295,0.980,0.889,4,269.000,61.052,15.243,0.951,0.894,9.223,0.901,0.919,9.103
916,633,255,0,255,255,255,469.908,1167.432,469.908,1167.432,101.397,453.000,1151.000,33,30,35.914,22.442,145.827,0.774,37.202,161415,255,NaN,NaN,100,161415,462,1151,126.254,24.023,1.600,0.625,0.926,462,1151,6.243,1.549,0.790,0.639,5,683.500,97.318,20.279,0.943,0.895,9.187,0.831,0.792,8.115
917,629,255,0,255,255,255,844.718,1166.511,844.718,1166.511,96.083,830.000,1151.000,29,29,29.516,27.133,50.163,0.856,32.802,160395,255,NaN,NaN,100,160395,832,1178,37.569,28.765,1.088,0.919,0.937,843,1151,6.546,1.140,0.959,0.748,5,671.000,96.424,19.217,0.995,0.990,9.925,0.907,0.959,9.329
918,286,255,0,255,255,255,929.371,1163.839,929.371,1163.839,63.941,921.000,1152.000,17,22,22.544,16.153,108.334,0.879,24.166,72930,255,NaN,NaN,100,72930,926,1152,114.444,17.000,1.396,0.716,0.933,926,1152,4.473,1.422,0.846,0.765,5,306.500,65.169,12.788,0.992,0.984,9.877,0.866,0.860,8.631
919,801,255,0,255,255,255,953.723,1169.689,953.723,1169.689,109.154,937.000,1153.000,34,32,33.423,30.514,46.990,0.845,36.401,204255,255,NaN,NaN,100,204255,944,1185,52.815,32.000,1.095,0.913,0.931,950,1153,7.338,1.138,0.955,0.736,7,860.000,109.163,15.593,0.950,0.907,9.281,0.913,0.976,9.444
920,439,255,0,255,255,255,1043.031,1164.509,1043.031,1164.509,81.012,1029.000,1153.000,26,23,26.148,21.376,25.812,0.841,29.206,111945,255,NaN,NaN,100,111945,1031,1173,38.047,22.946,1.223,0.818,0.923,1038,1153,5.419,1.273,0.904,0.734,6,475.500,81.171,13.502,0.961,0.927,9.441,0.888,0.921,9.049
921,845,255,0,255,255,255,287.599,1173.218,287.599,1173.218,116.569,272.000,1155.000,31,37,39.485,27.248,125.495,0.781,43.841,215475,255,NaN,NaN,100,215475,272,1159,135.000,29.934,1.449,0.690,0.935,284,1155,7.249,1.465,0.831,0.737,6,904.000,111.920,19.428,0.923,0.862,8.922,0.845,0.825,8.348
922,665,255,0,255,255,255,908.544,1170.521,908.544,1170.521,99.841,895.000,1156.000,29,30,30.082,28.146,117.847,0.838,33.287,169575,255,NaN,NaN,100,169575,897,1157,122.735,29.000,1.069,0.936,0.942,905,1156,6.661,1.148,0.967,0.764,5,706.000,98.907,19.968,0.984,0.969,9.769,0.916,0.977,9.461
923,806,255,0,255,255,255,814.341,1174.251,814.341,1174.251,110.711,797.000,1157.000,34,36,33.209,30.902,39.509,0.826,36.674,205530,255,NaN,NaN,100,205530,808,1157,101.004,31.800,1.075,0.931,0.934,808,1157,7.280,1.153,0.965,0.658,4,862.500,109.321,27.678,0.975,0.948,9.614,0.913,0.977,9.453
924,684,255,0,255,255,255,446.689,1176.668,446.689,1176.668,104.811,431.000,1159.000,32,33,33.814,25.756,113.534,0.782,36.249,174420,255,NaN,NaN,100,174420,440,1159,114.444,28.090,1.313,0.762,0.893,440,1159,6.526,1.290,0.873,0.648,6,766.000,103.024,17.469,0.923,0.863,8.931,0.874,0.912,8.926
925,483,255,0,255,255,255,606.272,1171.840,606.272,1171.840,85.255,590.000,1160.000,31,21,30.369,20.250,2.917,0.835,31.401,123165,255,NaN,NaN,100,123165,590,1173,9.162,21.000,1.500,0.667,0.948,607,1160,5.665,1.495,0.817,0.742,5,509.500,84.023,17.051,0.982,0.966,9.740,0.853,0.826,8.395
926,827,255,0,255,255,255,1080.712,1179.863,1080.712,1179.863,114.468,1063.000,1160.000,34,37,36.966,28.485,50.527,0.793,39.217,210885,255,NaN,NaN,100,210885,1072,1197,70.641,31.182,1.298,0.771,0.911,1084,1160,7.225,1.258,0.878,0.657,5,907.500,112.137,22.894,0.956,0.917,9.365,0.887,0.928,9.075
927,729,255,0,255,255,255,374.518,1174.899,374.518,1174.899,105.740,357.000,1161.000,34,29,34.793,26.677,162.125,0.819,37.802,185895,255,NaN,NaN,100,185895,360,1162,142.524,28.567,1.304,0.767,0.927,379,1161,6.894,1.323,0.876,0.739,6,786.500,104.394,17.623,0.948,0.903,9.257,0.882,0.901,8.918
928,884,255,0,255,255,255,502.011,1177.279,502.011,1177.279,114.569,485.000,1161.000,35,33,34.369,32.749,35.029,0.846,38.013,225420,255,NaN,NaN,100,225420,493,1194,54.638,33.000,1.049,0.953,0.938,497,1161,7.716,1.152,0.976,0.765,7,942.500,114.279,16.367,0.951,0.908,9.294,0.920,0.985,9.529
929,881,255,0,255,255,255,318.215,1181.604,318.215,1181.604,116.811,303.000,1164.000,33,37,36.948,30.359,119.296,0.811,41.773,224655,255,NaN,NaN,100,224655,303,1167,132.089,31.113,1.217,0.822,0.934,318,1164,7.542,1.343,0.906,0.722,6,943.500,114.339,19.469,0.943,0.895,9.187,0.880,0.891,8.854
930,197,255,0,255,255,255,1021.053,1171.947,1021.053,1171.947,52.770,1013.000,1164.000,17,17,17.385,14.427,44.417,0.889,18.601,50235,255,NaN,NaN,100,50235,1013,1176,36.254,14.849,1.205,0.830,0.912,1018,1164,3.733,1.253,0.911,0.682,5,216.000,54.708,10.554,0.986,0.972,9.791,0.895,0.938,9.166
931,1264,255,0,255,255,255,573.277,1185.294,573.277,1185.294,137.296,552.000,1165.000,43,40,42.219,38.119,179.453,0.843,44.385,322320,255,NaN,NaN,100,322320,552,1192,14.349,39.071,1.108,0.903,0.930,576,1165,9.206,1.136,0.950,0.735,9,1359.500,137.251,15.255,0.933,0.879,9.059,0.914,0.971,9.424
932,575,255,0,255,255,255,420.999,1181.222,420.999,1181.222,94.569,406.000,1167.000,30,29,32.737,22.363,140.979,0.808,34.986,146625,255,NaN,NaN,100,146625,406,1172,149.036,24.006,1.464,0.683,0.927,415,1167,6.080,1.457,0.827,0.661,6,620.500,92.725,15.761,0.941,0.891,9.157,0.853,0.839,8.460
933,360,255,0,255,255,255,630.675,1177.911,630.675,1177.911,74.184,620.000,1167.000,22,23,22.761,20.139,88.111,0.822,24.698,91800,255,NaN,NaN,100,91800,622,1169,121.759,21.343,1.130,0.885,0.917,630,1167,4.853,1.157,0.941,0.711,6,392.500,73.747,12.364,0.950,0.906,9.280,0.906,0.979,9.425
934,1950,255,0,255,255,255,741.909,1193.136,741.909,1193.136,171.338,713.000,1168.000,54,51,52.769,47.051,7.483,0.835,55.785,497250,255,NaN,NaN,100,497250,713,1192,165.466,50.063,1.122,0.892,0.946,749,1168,11.381,1.114,0.944,0.708,6,2061.500,169.012,28.556,0.958,0.920,9.390,0.915,0.965,9.402
935,568,255,0,255,255,255,980.139,1181.678,980.139,1181.678,90.912,964.000,1169.000,31,25,29.527,24.493,10.982,0.864,31.780,144840,255,NaN,NaN,100,144840,964,1185,12.724,24.515,1.206,0.829,0.934,980,1169,6.248,1.296,0.911,0.733,6,608.000,91.786,15.152,0.975,0.952,9.638,0.897,0.921,9.092
936,239,255,0,255,255,255,398.567,1179.073,398.567,1179.073,59.799,391.000,1170.000,17,17,19.269,15.793,124.925,0.840,22.672,60945,255,NaN,NaN,100,60945,392,1170,131.424,16.565,1.220,0.820,0.943,392,1170,3.997,1.369,0.905,0.827,4,253.500,59.267,14.950,0.967,0.931,9.488,0.872,0.873,8.722
937,216,255,0,255,255,255,1056.028,1178.921,1056.028,1178.921,55.113,1047.000,1170.000,17,17,17.713,15.527,49.113,0.894,19.209,55080,255,NaN,NaN,100,55080,1051,1187,51.340,16.971,1.141,0.877,0.927,1055,1170,3.919,1.132,0.936,0.747,5,233.000,56.820,11.023,0.984,0.967,9.752,0.901,0.947,9.240
938,503,255,0,255,255,255,1034.800,1185.900,1034.800,1185.900,87.598,1020.000,1174.000,30,22,29.173,21.953,179.469,0.824,30.806,128265,255,NaN,NaN,100,128265,1020,1182,166.866,22.000,1.329,0.753,0.929,1030,1174,5.742,1.400,0.867,0.762,6,541.500,86.621,14.600,0.951,0.908,9.295,0.869,0.868,8.688
